	//NPC 위치 정보					DisplayType																				
	64508	64508	0	28495	0	3	33.74	115.51	10.1	35.56	118.53	9.19	0	0	0	0	0	0	47	0		//	프리미엄탕엘리			
	64508	64508	0	28493	0	3	8.99	141.39	9.86	14.24	129.07	26.85	1	8.99	141.39	9.86	0	0	47	0		//	마리안나			
	64508	64508	0	28494	0	3	80.03	140.41	9.86	73.49	157.69	26.85	1	80.06	98.52	9.86	0	0	47	0		//	케이티			
	64508	64508	0	28496	0	3	47.34	183.6	24.23	47.11	153.89	11.3	1	47.11	153.89	11.3	0	0	47	0		//	엘리샤			
	64508	64508	1	28497	0	3	14.84	67.86	9.86	34.84	68.01	9.86	1	17.63	67.86	9.86	0	0	47	0		//	팔롬보(온천)			
//	64508	64508	1	28497	0	3	159.71	190.25	13.84	157.02	188.53	13.88	0	0	0	0	0	0	47	0		//	팔롬보(할로윈)			
	//summer_festival																									
//	10002	10002	1	64720	0	3	154.65	154.81	15.81	154.82	163.18	15.8	0	0	0	0	0	0	47	0		//	Summer_Festival_코스튬교환인			
	//몬트샤인공성전이벤트_NPC																									
//	64507	64507	1	4519	0	3	201.16	-30.06	35.51	193.72	2.71	36.44	0	0	0	0	0	0	47	0		//	공성전문가미스터A.			
//	64507	64507	1	4520	0	3	147	-11.25	35.56	194.86	89.88	36.97	0	0	0	0	0	0	47	0		//	공성전문가미스터T.			
//	64507	64507	1	4521	0	3	122.99	30.16	36.05	177.27	5.35	37.34	0	0	0	0	0	0	47	0		//	공성전문가미스터K.			
//	64507	64507	1	4522	0	3	259.46	462.49	51.7	254.2	468.39	51.83	0	0	0	0	0	0	47	0		//	수성전문가미스D.			
//	64507	64507	1	4523	0	3	163.68	462.94	51.7	171.04	468.41	51.83	0	0	0	0	0	0	47	0		//	수성전문가미스P.			
//	64507	64507	1	4524	0	3	203.96	461.8	51.7	203.87	465.25	51.83	0	0	0	0	0	0	47	0		//	수성전문가미스S.			
	//비치_NPC																									
//	64509	64509	0	28498	0	3	-3.38	-2	5.64	0	0	0	2	0	0	0	50	0	47	0		//	신나는팔롬보			
//	64509	64509	0	28499	0	3	5.72	-20.58	5.22	-3.92	-20.4	5.19	0	0	0	0	0	0	47	0		//	알딸딸한무스			
//	64509	64509	0	28500	1	3	2.36	-20.13	5.19	5.72	-20.58	5.22	0	0	0	0	0	0	47	0		//	휴양객 마리안나			
//	64509	64509	0	28501	1	3	2.92	-22.55	5.21	5.72	-20.58	5.22	0	0	0	0	0	0	47	0		//	휴양객 케이티			
//	64509	64509	0	28502	1	3	4.32	-17.98	5.19	5.72	-20.58	5.22	0	0	0	0	0	0	47	0		//	휴양객 엘리샤			
//	64509	64509	0	28503	1	3	1.42	-17.84	5.17	5.72	-20.58	5.22	0	0	0	0	0	0	47	0		//	휴양객아레니우스			
//	64509	64509	0	28504	1	3	-2.59	-45.08	7.68	-4.8	-49.84	7.68	0	0	0	0	0	0	47	0		//	비치경비병1			
//	64509	64509	0	28505	1	3	-5.25	-45.17	7.68	-4.8	-49.84	7.68	0	0	0	0	0	0	47	0		//	비치경비병2			
//	64509	64509	0	28506	1	3	-3.77	-47.94	7.68	-4.28	-44.38	7.68	0	0	0	0	0	0	47	0		//	수영복이없는론켄본미하엘			
//	64509	64509	0	28507	1	3	6.19	-23.93	5.24	5.72	-20.58	5.22	0	0	0	0	0	0	47	0		//	휴양객용기사레벤			
//	64509	64509	0	28508	1	3	-5.42	-49.03	7.68	-4.28	-44.38	7.68	0	0	0	0	0	0	47	0		//	수영복이없는연금술사아인			
	//천국의문_NPC																									
	58241	58241	14	60227	0	3	47.77	329.03	18.18	49.35	328.13	18.24	0	0	0	0	0	0	47	0		//	랜달			
	58301	58301	14	60228	0	3	107.96	171.76	-2.35	105.02	167.79	-2.08	0	0	0	0	0	0	47	0		//	시찰단스티븐슨			
	58301	58301	14	60229	0	3	335.99	53.4	-5.2	333.88	55.98	-5.28	0	0	0	0	0	0	47	0		//	시찰단브라운			
	58301	58301	14	60230	0	3	72.55	219.91	5.51	72.88	225.96	5.43	0	0	0	0	0	0	47	0		//	도축업자센지쿡			
	58301	58301	14	60231	0	3	168.06	217.49	-7.92	164.58	214.91	-8.49	0	0	0	0	0	0	47	0		//	해부학자팔하레스			
	58301	58301	14	60232	0	3	121.22	261.58	-7.78	125.22	257.97	-8.44	0	0	0	0	0	0	47	0		//	식물학자도그마			
	58301	58301	14	60233	0	3	83.62	136.51	0.5	81.36	135.64	-0.58	0	0	0	0	0	0	47	0		//	이교도사냥꾼프란치			
	58301	58301	14	60234	0	3	192.94	175.69	-10.24	189.62	169.6	-9.46	0	0	0	0	0	0	47	0		//	악마사냥꾼힉손			
	58301	58301	1	60235	0	3	95.86	148.17	0.19	95.06	152.4	-0.42	0	0	0	0	0	0	47	0		//	동력수집원AK-74			
	58301	58301	14	60236	0	3	87.82	155.71	-0.24	90.4	154.74	-0.34	0	0	0	0	0	0	47	0		//	사로잡힌카카기			
	58301	58301	14	60237	0	3	292.27	233.68	-18.94	290.53	235.23	-18.89	0	0	0	0	0	0	47	0		//	결계사리플리			
	58301	58301	14	60238	0	3	294.57	235.8	-19.25	291.43	237.81	-19.13	0	0	0	0	0	0	47	0		//	경호원바란			
	58301	58301	14	60239	0	3	290.12	230.82	-18.6	288.34	231.78	-18.47	0	0	0	0	0	0	47	0		//	경호원마스케			
	58301	58301	14	60240	0	3	223.36	43.31	0.11	222.52	48.92	-0.27	0	0	0	0	0	0	47	0		//	얼어붙은탐사대원			
	58301	58301	14	60241	0	3	345.96	345.83	1.25	346.26	337.27	0.24	0	0	0	0	0	0	47	0		//	연구원제시벨			
	//소넨샤인교차공간 일퀘추가																									
	10003	10003	14	60283	0	3	367.9	378.36	41.5	356.31	388.75	41.5	0	0	0	0	0	0	47	0		//	마법연구학회 미라라미			
	10006	10006	14	60282	0	3	104.9	-51.01	2.04	98.46	-78.64	2.05	0	0	0	0	0	0	47	0		//	길드관리 조합장 버틀러			
	73	43	14	60284	0	3	184.75	417.84	51.62	356.31	388.75	41.5	0	0	0	0	0	0	47	0		//	마법연구학회 미라라미			
	73	43	14	60285	0	3	172.07	557.8	68.62	356.31	388.75	41.5	0	0	0	0	0	0	47	0		//	마법연구학회 미라라미			
	//크리스마스코스튬																									
//	10002	10002	14	28515	0	3	153.01	177.65	15.57	150.87	174.84	15.36	0	0	0	0	0	0	47	0		//	코스튬장인프라다			
	10002	10002	14	65065	0	3	146.9	157	15.58	149.3	159.5	15.62	0	0	0	0	0	0	41	0		//	Badge Man (Beta Tester Badge)			
