//복권스크립트_국내																																	
//					소모성 아이템일 경우 해당 아이템의 개수 설정																												
//			0 아이템 스크립트와 연결		장비 아이템일 경우 해당 아이템의 등급 설정																												
//			1 드랍 스크립트와 연결		드랍 스크립트와 연결 시 드랍 스크립트 내의 IGType을 사용																												
//	복권ID	아이템개수	랜덤유무1	아이템코드1	아이템타입1	랜덤유무2	아이템코드2	아이템타입2	랜덤유무3	아이템코드3	아이템타입3	랜덤유무4	아이템코드4	아이템타입4	랜덤유무5	아이템코드5	아이템타입5	랜덤유무6	아이템코드6	아이템타입6	랜덤유무7	아이템코드7	아이템타입7	랜덤유무8	아이템코드8	아이템타입8							
	LotteryID	ItemNum	Random1	ItemCode1	IGType1	Random2	ItemCode2	IGType2	Random3	ItemCode3	IGType3	Random4	ItemCode4	IGType4	Random5	ItemCode5	IGType5	Random6	ItemCode6	IGType6	Random7	ItemCode7	IGType7	Random8	ItemCode8	IGType8	FieldEnd						
	1838	8	0	51511	10000	0	51512	10000	0	51513	10000	0	51514	10000	0	51515	10000	0	51516	10000	0	51517	10000	0	51518	10000	//엘리트3방어구세트_0인챈_0소켓(D)						
	1839	8	0	51527	10000	0	51528	10000	0	51529	10000	0	51530	10000	0	51531	10000	0	51532	10000	0	51533	10000	0	51534	10000	//엘리트3방어구세트_0인챈_0소켓(V)						
	1840	8	0	51519	10000	0	51520	10000	0	51521	10000	0	51522	10000	0	51523	10000	0	51524	10000	0	51525	10000	0	51526	10000	//엘리트3방어구세트_0인챈_0소켓(E)						
	1841	8	0	51535	10000	0	51536	10000	0	51537	10000	0	51538	10000	0	51539	10000	0	51540	10000	0	51541	10000	0	51542	10000	//엘리트3방어구세트_0인챈_0소켓(S)						
	1842	8	0	51543	10000	0	51544	10000	0	51545	10000	0	51546	10000	0	51547	10000	0	51548	10000	0	51549	10000	0	51550	10000	//엘리트3방어구세트_0인챈_0소켓(M)						
	1843	8	0	51687	10000	0	51688	10000	0	51689	10000	0	51690	10000	0	51691	10000	0	51692	10000	0	51693	10000	0	51694	10000	//엘리트3방어구세트_0인챈_0소켓(H)						
//	1844	4	1	422	0	1	423	0	1	424	0	0	65521	15	0	0	0	0	0	0	0	0	0	0	0	0	//일본_프레젠트오브리버티						
	1845	8	0	52080	10300	0	52081	10300	0	52082	10300	0	52083	10300	0	52084	10300	0	52085	10300	0	52086	10300	0	52087	10300	//엘리트1방어구세트_일본_루키_3소켓(B)						
	1846	8	0	52088	10300	0	52089	10300	0	52090	10300	0	52091	10300	0	52092	10300	0	52093	10300	0	52094	10300	0	52095	10300	//엘리트1방어구세트_일본_루키_3소켓(D)						
	1847	8	0	52104	10300	0	52105	10300	0	52106	10300	0	52107	10300	0	52108	10300	0	52109	10300	0	52110	10300	0	52111	10300	//엘리트1방어구세트_일본_루키_3소켓(V)						
	1848	8	0	52096	10300	0	52097	10300	0	52098	10300	0	52099	10300	0	52100	10300	0	52101	10300	0	52102	10300	0	52103	10300	//엘리트1방어구세트_일본_루키_3소켓(E)						
	1849	8	0	52112	10300	0	52113	10300	0	52114	10300	0	52115	10300	0	52116	10300	0	52117	10300	0	52118	10300	0	52119	10300	//엘리트1방어구세트_일본_루키_3소켓(S)						
	1850	8	0	52120	10300	0	52121	10300	0	52122	10300	0	52123	10300	0	52124	10300	0	52125	10300	0	52126	10300	0	52127	10300	//엘리트1방어구세트_일본_루키_3소켓(M)						
	1851	8	0	52128	10300	0	52129	10300	0	52130	10300	0	52131	10300	0	52132	10300	0	52133	10300	0	52134	10300	0	52135	10300	//엘리트1방어구세트_일본_루키_3소켓(H)						
	1852	8	0	52136	10300	0	52137	10300	0	52138	10300	0	52139	10300	0	52140	10300	0	52141	10300	0	52142	10300	0	52143	10300	//엘리트1.5방어구세트_일본_복귀자_3소켓(B)						
	1853	8	0	52144	10300	0	52145	10300	0	52146	10300	0	52147	10300	0	52148	10300	0	52149	10300	0	52150	10300	0	52151	10300	//엘리트1.5방어구세트_일본_복귀자_3소켓(D)						
	1854	8	0	52160	10300	0	52161	10300	0	52162	10300	0	52163	10300	0	52164	10300	0	52165	10300	0	52166	10300	0	52167	10300	//엘리트1.5방어구세트_일본_복귀자_3소켓(V)						
	1855	8	0	52152	10300	0	52153	10300	0	52154	10300	0	52155	10300	0	52156	10300	0	52157	10300	0	52158	10300	0	52159	10300	//엘리트1.5방어구세트_일본_복귀자_3소켓(E)						
	1856	8	0	52168	10300	0	52169	10300	0	52170	10300	0	52171	10300	0	52172	10300	0	52173	10300	0	52174	10300	0	52175	10300	//엘리트1.5방어구세트_일본_복귀자_3소켓(S)						
	1857	8	0	52176	10300	0	52177	10300	0	52178	10300	0	52179	10300	0	52180	10300	0	52181	10300	0	52182	10300	0	52183	10300	//엘리트1.5방어구세트_일본_복귀자_3소켓(M)						
	1858	8	0	52184	10300	0	52185	10300	0	52186	10300	0	52187	10300	0	52188	10300	0	52189	10300	0	52190	10300	0	52191	10300	//엘리트1.5방어구세트_일본_복귀자_3소켓(H)						
	1859	1	1	69011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//몬트샤인공성전보상반지상자						
	1860	3	0	6067	40	0	6057	15	0	6068	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//엘리트_무기재료상자(B)						
	1861	3	0	6067	40	0	6057	15	0	6069	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//엘리트_무기재료상자(D)						
	1862	3	0	6067	40	0	6057	15	0	6071	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//엘리트_무기재료상자(V)						
	1863	3	0	6067	40	0	6057	15	0	6072	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//엘리트_무기재료상자(E)						
	1864	3	0	6067	40	0	6057	15	0	6070	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//엘리트_무기재료상자(S)						
	1865	3	0	6067	40	0	6057	15	0	6073	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//엘리트_무기재료상자(M)						
	1866	3	0	6067	40	0	6057	15	0	6076	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//엘리트_무기재료상자(H)						
	1867	1	1	95114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//국내2014년7월프리미엄가챠상자						
	1868	1	1	3052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//엘리트2.5무기상자						
	1869	1	1	3053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//송편상자						
	1870	1	1	3057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//추석보름달상자						
	1871	1	1	3059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//추석초승달상자						
	1872	1	1	16512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//중국길드_금색날개_헬로이드_1일						
	1873	1	1	95117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//국내2014년9월프리미엄가챠상자						
	1874	3	0	921	20007	0	47405	1	0	47394	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//위치블레이드_레벨업박스_10레벨						
	1875	3	0	922	20007	0	47406	1	0	47395	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//위치블레이드_레벨업박스_20레벨						
	1876	3	0	923	20007	0	47407	1	0	47396	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//위치블레이드_레벨업박스_30레벨						
	1877	6	0	924	20007	1	75	0	1	76	0	1	77	0	0	64837	5	0	47397	1	0	0	0	0	0	0	//위치블레이드_레벨업박스_40레벨						
	1878	3	0	925	20007	0	47408	1	0	47398	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//위치블레이드_레벨업박스_50레벨						
	1879	6	0	926	20007	1	75	0	1	76	0	1	77	0	0	64837	5	0	47399	1	0	0	0	0	0	0	//위치블레이드_레벨업박스_60레벨						
	1880	3	0	927	20007	0	47409	1	0	47400	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//위치블레이드_레벨업박스_70레벨						
	1881	6	0	928	20007	1	75	0	1	76	0	1	77	0	0	64837	10	0	47401	1	0	0	0	0	0	0	//위치블레이드_레벨업박스_80레벨						
	1882	3	0	929	20007	0	47410	1	1	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//위치블레이드_레벨업박스_90레벨						
	1883	2	0	919	0	0	47392	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//위치블레이드_레벨업박스_100레벨						
	1884	8	0	57137	20007	0	57147	20007	0	57157	20007	0	57167	20007	0	57177	20007	0	57187	20007	0	57197	20007	0	57207	20007	//맞춤설계된1등급디바인방어구상자_위치블레이드						
	1885	8	0	57138	20007	0	57148	20007	0	57158	20007	0	57168	20007	0	57178	20007	0	57188	20007	0	57198	20007	0	57208	20007	//맞춤설계된2등급디바인방어구상자_위치블레이드						
	1886	8	0	57139	20007	0	57149	20007	0	57159	20007	0	57169	20007	0	57179	20007	0	57189	20007	0	57199	20007	0	57209	20007	//맞춤설계된3등급디바인방어구상자_위치블레이드						
	1887	8	0	57140	20007	0	57150	20007	0	57160	20007	0	57170	20007	0	57180	20007	0	57190	20007	0	57200	20007	0	57210	20007	//맞춤설계된4등급디바인방어구상자_위치블레이드						
	1888	8	0	57141	20007	0	57151	20007	0	57161	20007	0	57171	20007	0	57181	20007	0	57191	20007	0	57201	20007	0	57211	20007	//맞춤설계된5등급디바인방어구상자_위치블레이드						
	1889	8	0	57142	20007	0	57152	20007	0	57162	20007	0	57172	20007	0	57182	20007	0	57192	20007	0	57202	20007	0	57212	20007	//맞춤설계된6등급디바인방어구상자_위치블레이드						
	1890	8	0	57143	20007	0	57153	20007	0	57163	20007	0	57173	20007	0	57183	20007	0	57193	20007	0	57203	20007	0	57213	20007	//맞춤설계된7등급디바인방어구상자_위치블레이드						
	1891	8	0	57144	20007	0	57154	20007	0	57164	20007	0	57174	20007	0	57184	20007	0	57194	20007	0	57204	20007	0	57214	20007	//맞춤설계된8등급디바인방어구상자_위치블레이드						
//	1892	8	0	57145	20007	0	57155	20007	0	57165	20007	0	57175	20007	0	57185	20007	0	57195	20007	0	57205	20007	0	57215	20007	//맞춤설계된9등급디바인방어구상자_위치블레이드						
//	1893	8	0	57146	20007	0	57156	20007	0	57166	20007	0	57176	20007	0	57186	20007	0	57196	20007	0	57206	20007	0	57216	20007	//맞춤설계된10등급디바인방어구상자_위치블레이드						
//	1894	8	0	46459	0	0	46460	0	0	46461	0	0	46462	0	0	46463	0	0	46464	0	0	46465	0	0	46466	0	//맞춤설계된미완의위치블레이드방어구상자_위치블레이드						
	1895	2	0	3965	1	0	3967	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//일본혈투사.이스라필반지세트						
	1896	1	1	48310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//잔혹한 숲의 정복자 상자						
	1897	1	1	48311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//잔혹한 지하수로의 정복자 상자						
	1898	1	1	48312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//잔혹한 설원의 정복자 상자						
	1899	1	1	48313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//잔혹한 용족의 정복자 상자						
	1900	1	1	48314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//잔혹한 아이올트의 정복자 상자						
	1901	1	1	48315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//잔혹한 헬론의 정복자 상자						
	1902	8	0	57089	10005	0	57090	10005	0	57091	10005	0	57092	10005	0	57093	10005	0	57094	10005	0	57095	10005	0	57096	10005	//잔혹한숲의정복자세트_5인챈_랜덤소켓(w)						
	1903	8	0	57097	10005	0	57098	10005	0	57099	10005	0	57100	10005	0	57101	10005	0	57102	10005	0	57103	10005	0	57104	10005	//잔혹한지하수로의정복자세트_5인챈_랜덤소켓(w)						
	1904	8	0	57105	10007	0	57106	10007	0	57107	10007	0	57108	10007	0	57109	10007	0	57110	10007	0	57111	10007	0	57112	10007	//잔혹한설원의정복자세트_7인챈_랜덤소켓(w)						
	1905	8	0	57113	10010	0	57114	10010	0	57115	10010	0	57116	10010	0	57117	10010	0	57118	10010	0	57119	10010	0	57120	10010	//잔혹한용족의정복자세트_10인챈_랜덤소켓(w)						
	1906	8	0	57121	10010	0	57122	10010	0	57123	10010	0	57124	10010	0	57125	10010	0	57126	10010	0	57127	10010	0	57128	10010	//잔혹한묘지의정복자세트_10인챈_랜덤소켓(w)						
	1907	5	0	58935	50000	0	58936	50000	0	58937	50000	0	58938	50000	0	58939	50000	0	0	0	0	0	0	0	0	0	//국내_할로윈_미스틱스킨세트						
	1910	1	1	3088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//크리스마스나눔상자						
	1911	1	1	3089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//루돌프상자						
	1912	1	1	3090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//산타클로스상자						
	1913	7	0	45044	50000	0	45049	50000	0	45054	50000	0	45059	50000	0	45064	50000	0	50331	50000	0	50332	50000	0	0	0	//국내_할로윈_버서커스킨세트						
	1914	7	0	45045	50000	0	45050	50000	0	45055	50000	0	45060	50000	0	45065	50000	0	50333	50000	0	50334	50000	0	0	0	//국내_할로윈_드래곤스킨세트						
	1915	7	0	45046	50000	0	45051	50000	0	45056	50000	0	45061	50000	0	45066	50000	0	50335	50000	0	50336	50000	0	0	0	//국내_할로윈_섀도우스킨세트						
	1916	7	0	45047	50000	0	45052	50000	0	45057	50000	0	45062	50000	0	45067	50000	0	50337	50000	0	50338	50000	0	0	0	//국내_할로윈_발키리이벤트스킨세트						
	1917	7	0	45048	50000	0	45053	50000	0	45058	50000	0	45063	50000	0	45068	50000	0	50339	50000	0	50340	50000	0	0	0	//국내_할로윈_엘리이벤트스킨세트						
	1918	7	0	58939	50000	0	58935	50000	0	58938	50000	0	58936	50000	0	58937	50000	0	50527	50000	0	50528	50000	0	0	0	//국내_할로윈_미스틱이벤트스킨세트						
	1919	1	1	3062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//국내_할로윈_하얀비명상자						
	1920	1	1	3063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//국내_할로윈_파란비명상자						
	1921	1	1	3064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//국내_할로윈_붉은비명상자						
	1922	1	1	95130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//국내2014년10월프리미엄가챠상자						
	1923	1	0	50329	50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//추락한에리니스스킨상자						
	1924	5	0	57065	50000	0	57067	50000	0	57068	50000	0	57069	50000	0	57070	50000	0	0	0	0	0	0	0	0	0	//나히드 스킨 상자 (W)						
	1925	8	0	921	20007	0	4121	20	0	4003	20	0	49129	100	0	3400	1	0	47394	1	0	0	0	0	0	0	//위치블레이드_부트캠프레벨업박스_10레벨						
	1926	8	0	922	20007	0	9223	1	0	4121	30	0	49129	100	0	4184	10	0	63166	1	0	47395	1	0	0	0	//위치블레이드_부트캠프레벨업박스_20레벨						
	1927	8	0	923	20007	0	9224	1	0	4121	30	0	4003	30	0	49129	100	0	65306	50	0	47396	1	0	0	0	//위치블레이드_부트캠프레벨업박스_30레벨						
	1928	8	0	924	20007	0	4977	5	0	4121	30	0	4003	30	0	4185	5	0	49129	100	0	47397	1	0	0	0	//위치블레이드_부트캠프레벨업박스_40레벨						
	1929	7	0	925	20007	0	9225	1	0	4122	30	0	49023	30	0	4185	5	0	47398	1	0	0	0	0	0	0	//위치블레이드_부트캠프레벨업박스_50레벨						
	1930	8	0	926	20007	0	4977	3	0	4978	3	0	4122	50	0	4185	5	0	3614	1	0	47399	1	0	0	0	//위치블레이드_부트캠프레벨업박스_60레벨						
	1931	8	0	927	20007	0	9226	1	0	4122	50	0	49023	50	0	4186	5	0	3615	1	0	47400	1	0	0	0	//위치블레이드_부트캠프레벨업박스_70레벨						
	1932	8	0	928	20007	0	4133	50	0	49024	50	0	4186	5	0	4978	3	0	3616	1	0	47401	1	0	0	0	//위치블레이드_부트캠프레벨업박스_80레벨						
	1933	8	0	929	20007	0	3863	1	0	4133	50	0	49024	50	0	4186	5	0	9227	1	0	47402	1	0	0	0	//위치블레이드_부트캠프레벨업박스_90레벨						
	1934	6	0	930	20007	0	4133	50	0	4979	3	0	4187	5	0	0	0	0	0	0	0	0	0	0	0	0	//위치블레이드_부트캠프레벨업박스_100레벨						
	1935	2	0	55602	1	0	55603	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//타락한 사원 기본보상 상자						
	1936	1	0	3450	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//중국출석상인_포포리코펫						
	1937	4	0	3412	1	0	3413	1	0	3414	1	0	3415	1	0	0	0	0	0	0	0	0	0	0	0	0	//마녀의큰발표범상자_마녀의큰발표범&로슈엘파츠						
	1938	1	1	95134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//국내2014년11월프리미엄가챠상자						
	1939	8	0	57009	10512	0	57010	10512	0	57011	10512	0	57012	10512	0	57013	10512	0	57014	10512	0	57015	10512	0	57016	10512	//엘리트1방어구세트_12인챈_5소켓(W)						
	1940	8	0	57009	10412	0	57010	10412	0	57011	10412	0	57012	10412	0	57013	10412	0	57014	10412	0	57015	10412	0	57016	10412	//엘리트1방어구세트_12인챈_4소켓(W)						
	1941	8	0	57009	10312	0	57010	10312	0	57011	10312	0	57012	10312	0	57013	10312	0	57014	10312	0	57015	10312	0	57016	10312	//엘리트1방어구세트_12인챈_3소켓(W)						
	1942	8	0	57009	10510	0	57010	10510	0	57011	10510	0	57012	10510	0	57013	10510	0	57014	10510	0	57015	10510	0	57016	10510	//엘리트1방어구세트_10인챈_5소켓(W)						
	1943	8	0	57009	10410	0	57010	10410	0	57011	10410	0	57012	10410	0	57013	10410	0	57014	10410	0	57015	10410	0	57016	10410	//엘리트1방어구세트_10인챈_4소켓(W)						
	1944	8	0	57009	10310	0	57010	10310	0	57011	10310	0	57012	10310	0	57013	10310	0	57014	10310	0	57015	10310	0	57016	10310	//엘리트1방어구세트_10인챈_3소켓(W)						
	1945	8	0	57009	10507	0	57010	10507	0	57011	10507	0	57012	10507	0	57013	10507	0	57014	10507	0	57015	10507	0	57016	10507	//엘리트1방어구세트_7인챈_5소켓(W)						
	1946	8	0	57009	10407	0	57010	10407	0	57011	10407	0	57012	10407	0	57013	10407	0	57014	10407	0	57015	10407	0	57016	10407	//엘리트1방어구세트_7인챈_4소켓(W)						
	1947	8	0	57009	10307	0	57010	10307	0	57011	10307	0	57012	10307	0	57013	10307	0	57014	10307	0	57015	10307	0	57016	10307	//엘리트1방어구세트_7인챈_3소켓(W)						
	1948	8	0	57009	10500	0	57010	10500	0	57011	10500	0	57012	10500	0	57013	10500	0	57014	10500	0	57015	10500	0	57016	10500	//엘리트1방어구세트_0인챈_5소켓(W)						
	1949	8	0	57009	10400	0	57010	10400	0	57011	10400	0	57012	10400	0	57013	10400	0	57014	10400	0	57015	10400	0	57016	10400	//엘리트1방어구세트_0인챈_4소켓(W)						
	1950	8	0	57009	10300	0	57010	10300	0	57011	10300	0	57012	10300	0	57013	10300	0	57014	10300	0	57015	10300	0	57016	10300	//엘리트1방어구세트_0인챈_3소켓(W)						
	1951	8	0	57017	10512	0	57018	10512	0	57019	10512	0	57020	10512	0	57021	10512	0	57022	10512	0	57023	10512	0	57024	10512	//엘리트1.5방어구세트_12인챈_5소켓(W)						
	1952	8	0	57017	10412	0	57018	10412	0	57019	10412	0	57020	10412	0	57021	10412	0	57022	10412	0	57023	10412	0	57024	10412	//엘리트1.5방어구세트_12인챈_4소켓(W)						
	1953	8	0	57017	10312	0	57018	10312	0	57019	10312	0	57020	10312	0	57021	10312	0	57022	10312	0	57023	10312	0	57024	10312	//엘리트1.5방어구세트_12인챈_3소켓(W)						
	1954	8	0	57017	10510	0	57018	10510	0	57019	10510	0	57020	10510	0	57021	10510	0	57022	10510	0	57023	10510	0	57024	10510	//엘리트1.5방어구세트_10인챈_5소켓(W)						
	1955	8	0	57017	10410	0	57018	10410	0	57019	10410	0	57020	10410	0	57021	10410	0	57022	10410	0	57023	10410	0	57024	10410	//엘리트1.5방어구세트_10인챈_4소켓(W)						
	1956	8	0	57017	10310	0	57018	10310	0	57019	10310	0	57020	10310	0	57021	10310	0	57022	10310	0	57023	10310	0	57024	10310	//엘리트1.5방어구세트_10인챈_3소켓(W)						
	1957	8	0	57017	10507	0	57018	10507	0	57019	10507	0	57020	10507	0	57021	10507	0	57022	10507	0	57023	10507	0	57024	10507	//엘리트1.5방어구세트_7인챈_5소켓(W)						
	1958	8	0	57017	10407	0	57018	10407	0	57019	10407	0	57020	10407	0	57021	10407	0	57022	10407	0	57023	10407	0	57024	10407	//엘리트1.5방어구세트_7인챈_4소켓(W)						
	1959	8	0	57017	10307	0	57018	10307	0	57019	10307	0	57020	10307	0	57021	10307	0	57022	10307	0	57023	10307	0	57024	10307	//엘리트1.5방어구세트_7인챈_3소켓(W)						
	1960	8	0	57017	10500	0	57018	10500	0	57019	10500	0	57020	10500	0	57021	10500	0	57022	10500	0	57023	10500	0	57024	10500	//엘리트1.5방어구세트_0인챈_5소켓(W)						
	1961	8	0	57017	10400	0	57018	10400	0	57019	10400	0	57020	10400	0	57021	10400	0	57022	10400	0	57023	10400	0	57024	10400	//엘리트1.5방어구세트_0인챈_4소켓(W)						
	1962	8	0	57017	10300	0	57018	10300	0	57019	10300	0	57020	10300	0	57021	10300	0	57022	10300	0	57023	10300	0	57024	10300	//엘리트1.5방어구세트_0인챈_3소켓(W)						
	1963	8	0	57025	10512	0	57026	10512	0	57027	10512	0	57028	10512	0	57029	10512	0	57030	10512	0	57031	10512	0	57032	10512	//엘리트2방어구세트_12인챈_5소켓(W)						
	1964	8	0	57025	10412	0	57026	10412	0	57027	10412	0	57028	10412	0	57029	10412	0	57030	10412	0	57031	10412	0	57032	10412	//엘리트2방어구세트_12인챈_4소켓(W)						
	1965	8	0	57025	10312	0	57026	10312	0	57027	10312	0	57028	10312	0	57029	10312	0	57030	10312	0	57031	10312	0	57032	10312	//엘리트2방어구세트_12인챈_3소켓(W)						
	1966	8	0	57025	10510	0	57026	10510	0	57027	10510	0	57028	10510	0	57029	10510	0	57030	10510	0	57031	10510	0	57032	10510	//엘리트2방어구세트_10인챈_5소켓(W)						
	1967	8	0	57025	10410	0	57026	10410	0	57027	10410	0	57028	10410	0	57029	10410	0	57030	10410	0	57031	10410	0	57032	10410	//엘리트2방어구세트_10인챈_4소켓(W)						
	1968	8	0	57025	10310	0	57026	10310	0	57027	10310	0	57028	10310	0	57029	10310	0	57030	10310	0	57031	10310	0	57032	10310	//엘리트2방어구세트_10인챈_3소켓(W)						
	1969	8	0	57025	10507	0	57026	10507	0	57027	10507	0	57028	10507	0	57029	10507	0	57030	10507	0	57031	10507	0	57032	10507	//엘리트2방어구세트_7인챈_5소켓(W)						
	1970	8	0	57025	10407	0	57026	10407	0	57027	10407	0	57028	10407	0	57029	10407	0	57030	10407	0	57031	10407	0	57032	10407	//엘리트2방어구세트_7인챈_4소켓(W)						
	1971	8	0	57025	10307	0	57026	10307	0	57027	10307	0	57028	10307	0	57029	10307	0	57030	10307	0	57031	10307	0	57032	10307	//엘리트2방어구세트_7인챈_3소켓(W)						
	1972	8	0	57025	10500	0	57026	10500	0	57027	10500	0	57028	10500	0	57029	10500	0	57030	10500	0	57031	10500	0	57032	10500	//엘리트2방어구세트_0인챈_5소켓(W)						
	1973	8	0	57025	10400	0	57026	10400	0	57027	10400	0	57028	10400	0	57029	10400	0	57030	10400	0	57031	10400	0	57032	10400	//엘리트2방어구세트_0인챈_4소켓(W)						
	1974	8	0	57025	10300	0	57026	10300	0	57027	10300	0	57028	10300	0	57029	10300	0	57030	10300	0	57031	10300	0	57032	10300	//엘리트2방어구세트_0인챈_3소켓(W)						
	1975	3	0	6060	30	0	6057	10	0	6094	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//최상급엘리트2무기재료킷(W)_30_10_15						
	1976	3	0	6060	20	0	6057	6	0	6094	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//상급엘리트2무기재료킷(W)_20_6_10						
	1977	3	0	6060	15	0	6057	3	0	6094	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//중급엘리트2무기재료킷(W)_15_3_2						
	1978	3	0	6060	2	0	6057	1	0	6094	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//하급엘리트2무기재료킷(W)_2_1_1						
	1979	3	0	6056	80	0	6057	8	0	6094	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//최상급엘리트2방어구재료킷(W)_80_8_15						
	1980	3	0	6056	60	0	6057	6	0	6094	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//상급엘리트2방어구재료킷(W)_60_6_10						
	1981	3	0	6056	30	0	6057	2	0	6094	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//중급엘리트2방어구재료킷(W)_30_2_5						
	1982	3	0	6056	5	0	6057	1	0	6094	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//하급엘리트2방어구재료킷(W)_5_1_1						
	1983	8	0	57009	10012	0	57010	10012	0	57011	10012	0	57012	10012	0	57013	10012	0	57014	10012	0	57015	10012	0	57016	10012	//엘리트1방어구세트_12인챈_0소켓(W)						
	1984	8	0	57009	10010	0	57010	10010	0	57011	10010	0	57012	10010	0	57013	10010	0	57014	10010	0	57015	10010	0	57016	10010	//엘리트1방어구세트_10인챈_0소켓(W)						
	1985	8	0	57009	10007	0	57010	10007	0	57011	10007	0	57012	10007	0	57013	10007	0	57014	10007	0	57015	10007	0	57016	10007	//엘리트1방어구세트_7인챈_0소켓(W)						
	1986	8	0	57009	10000	0	57010	10000	0	57011	10000	0	57012	10000	0	57013	10000	0	57014	10000	0	57015	10000	0	57016	10000	//엘리트1방어구세트_0인챈_0소켓(W)						
	1987	8	0	57017	10012	0	57018	10012	0	57019	10012	0	57020	10012	0	57021	10012	0	57022	10012	0	57023	10012	0	57024	10012	//엘리트1.5방어구세트_12인챈_0소켓(W)						
	1988	8	0	57017	10010	0	57018	10010	0	57019	10010	0	57020	10010	0	57021	10010	0	57022	10010	0	57023	10010	0	57024	10010	//엘리트1.5방어구세트_10인챈_0소켓(W)						
	1989	8	0	57017	10007	0	57018	10007	0	57019	10007	0	57020	10007	0	57021	10007	0	57022	10007	0	57023	10007	0	57024	10007	//엘리트1.5방어구세트_7인챈_0소켓(W)						
	1990	8	0	57017	10000	0	57018	10000	0	57019	10000	0	57020	10000	0	57021	10000	0	57022	10000	0	57023	10000	0	57024	10000	//엘리트1.5방어구세트_0인챈_0소켓(W)						
	1991	8	0	57025	10012	0	57026	10012	0	57027	10012	0	57028	10012	0	57029	10012	0	57030	10012	0	57031	10012	0	57032	10012	//엘리트2방어구세트_12인챈_0소켓(W)						
