//Version0.0.0.2		
//캐릭터데이터코드//코드대역폭800만까지		
//2007-10-09	8943958167905867108965-91761867-3458917-34571475	
dwCode	szFileName	FieldEnd
82703	Data\Armor\WitchBlade\A017\w_wit_17_pants.wzu	
82704	Data\Armor\WitchBlade\A017\w_wit_17_boots.wzu	
82705	Data\Armor\WitchBlade\A017\w_wit_17_hand.wzu	
82706	Data\Armor\WitchBlade\A017\w_wit_17_belt.wzu	
82707	Data\Armor\WitchBlade\A017\w_wit_17_shirt.wzu	
82708	Data\Icon\Weapon\Berserker\W023\w_ber_23b_ax.tga	
82709	Data\Icon\Weapon\Berserker\W123\w_ber_23b_sword.tga	
82710	Data\Icon\Weapon\Dragon\W023\w_dra_23b_sword.tga	
82711	Data\Icon\Weapon\Dragon\W123\w_dra_23b_spear.tga	
82712	Data\Icon\Weapon\Valkyrie\W023\w_val_23b_crossbow.tga	
82714	Data\Icon\Weapon\Magician\W023\w_mag_23b_stick.tga	
82715	Data\Icon\Weapon\Magician\W123\w_mag_23b_orb.tga	
82716	Data\Icon\Weapon\Shadow\W023\w_sha_23b_dagger.tga	
82717	Data\Icon\Weapon\Shadow\W123\w_sha_23b_whip.tga	
82719	Data\Icon\Weapon\Mystic\W123\w_mys_23b_scythe.tga	
82720	Data\Icon\Weapon\Helroid\W023\w_hel_23b_blaster.tga	
82721	Data\Icon\Weapon\WitchBlade\W023\w_wit_23b_arcblade.tga	
82722	Data\Weapon\Berserker\W023\w_ber_23b_ax.wzu	
82723	Data\Weapon\Berserker\W123\w_ber_23b_sword.wzu	
82724	Data\Weapon\Dragon\W023\w_dra_23b_sword.wzu	
82725	Data\Weapon\Dragon\W123\w_dra_23b_spear.wzu	
82726	Data\Weapon\Valkyrie\W023\w_val_23b_crossbow.wzu	
82728	Data\Weapon\Magician\W023\w_mag_23b_stick.wzu	
82729	Data\Weapon\Magician\W123\w_mag_23b_orb.wzu	
82730	Data\Weapon\Shadow\W023\w_sha_23b_dagger.wzu	
82731	Data\Weapon\Shadow\W123\w_sha_23b_whip.wzu	
82733	Data\Weapon\Mystic\W123\w_mys_23b_scythe.wzu	
82734	Data\Weapon\Helroid\W023\w_hel_23b_blaster.wzu	
82735	Data\Weapon\WitchBlade\W023\w_wit_23b_arcblade_L.wzu	
82736	Data\Weapon\WitchBlade\W023\w_wit_23b_arcblade_S.wzu	
82737	Data\Icon\Armor\Berserker\A017\v_ber_17b_chest.tga	
82738	Data\Icon\Armor\Berserker\A017\v_ber_17b_protector.tga	
82739	Data\Icon\Armor\Berserker\A017\v_ber_17b_helm.tga	
82740	Data\Icon\Armor\Berserker\A017\v_ber_17b_pants.tga	
82741	Data\Icon\Armor\Berserker\A017\v_ber_17b_boots.tga	
82742	Data\Icon\Armor\Berserker\A017\v_ber_17b_hand.tga	
82743	Data\Icon\Armor\Berserker\A017\v_ber_17b_belt.tga	
82744	Data\Icon\Armor\Berserker\A017\v_ber_17b_shirt.tga	
82745	Data\Icon\Armor\Dragon\A017\v_dra_17b_chest.tga	
82746	Data\Icon\Armor\Dragon\A017\v_dra_17b_protector.tga	
82747	Data\Icon\Armor\Dragon\A017\v_dra_17b_helm.tga	
82748	Data\Icon\Armor\Dragon\A017\v_dra_17b_pants.tga	
82749	Data\Icon\Armor\Dragon\A017\v_dra_17b_boots.tga	
82750	Data\Icon\Armor\Dragon\A017\v_dra_17b_hand.tga	
82751	Data\Icon\Armor\Dragon\A017\v_dra_17b_belt.tga	
82752	Data\Icon\Armor\Dragon\A017\v_dra_17b_shirt.tga	
82753	Data\Icon\Armor\Valkyrie\A017\v_val_17b_chest.tga	
82754	Data\Icon\Armor\Valkyrie\A017\v_val_17b_protector.tga	
82755	Data\Icon\Armor\Valkyrie\A017\v_val_17b_helm.tga	
82756	Data\Icon\Armor\Valkyrie\A017\v_val_17b_pants.tga	
82757	Data\Icon\Armor\Valkyrie\A017\v_val_17b_boots.tga	
82758	Data\Icon\Armor\Valkyrie\A017\v_val_17b_hand.tga	
82759	Data\Icon\Armor\Valkyrie\A017\v_val_17b_belt.tga	
82760	Data\Icon\Armor\Valkyrie\A017\v_val_17b_shirt.tga	
82761	Data\Icon\Armor\Magician\A017\v_mag_17b_chest.tga	
82762	Data\Icon\Armor\Magician\A017\v_mag_17b_protector.tga	
82763	Data\Icon\Armor\Magician\A017\v_mag_17b_helm.tga	
82764	Data\Icon\Armor\Magician\A017\v_mag_17b_pants.tga	
82765	Data\Icon\Armor\Magician\A017\v_mag_17b_boots.tga	
82766	Data\Icon\Armor\Magician\A017\v_mag_17b_hand.tga	
82767	Data\Icon\Armor\Magician\A017\v_mag_17b_belt.tga	
82768	Data\Icon\Armor\Magician\A017\v_mag_17b_shirt.tga	
82769	Data\Icon\Armor\Shadow\A017\v_sha_17b_chest.tga	
82770	Data\Icon\Armor\Shadow\A017\v_sha_17b_protector.tga	
82771	Data\Icon\Armor\Shadow\A017\v_sha_17b_helm.tga	
82772	Data\Icon\Armor\Shadow\A017\v_sha_17b_pants.tga	
82773	Data\Icon\Armor\Shadow\A017\v_sha_17b_boots.tga	
82774	Data\Icon\Armor\Shadow\A017\v_sha_17b_hand.tga	
82775	Data\Icon\Armor\Shadow\A017\v_sha_17b_belt.tga	
82776	Data\Icon\Armor\Shadow\A017\v_sha_17b_shirt.tga	
82777	Data\Icon\Armor\Mystic\A017\v_mys_17b_chest.tga	
82778	Data\Icon\Armor\Mystic\A017\v_mys_17b_protector.tga	
82779	Data\Icon\Armor\Mystic\A017\v_mys_17b_helm.tga	
82780	Data\Icon\Armor\Mystic\A017\v_mys_17b_pants.tga	
82781	Data\Icon\Armor\Mystic\A017\v_mys_17b_boots.tga	
82782	Data\Icon\Armor\Mystic\A017\v_mys_17b_hand.tga	
82783	Data\Icon\Armor\Mystic\A017\v_mys_17b_belt.tga	
82784	Data\Icon\Armor\Mystic\A017\v_mys_17b_shirt.tga	
82785	Data\Icon\Armor\Helroid\A017\v_hel_17b_chest.tga	
82786	Data\Icon\Armor\Helroid\A017\v_hel_17b_protector.tga	
82787	Data\Icon\Armor\Helroid\A017\v_hel_17b_helm.tga	
82788	Data\Icon\Armor\Helroid\A017\v_hel_17b_pants.tga	
82789	Data\Icon\Armor\Helroid\A017\v_hel_17b_boots.tga	
82790	Data\Icon\Armor\Helroid\A017\v_hel_17b_hand.tga	
82791	Data\Icon\Armor\Helroid\A017\v_hel_17b_belt.tga	
82792	Data\Icon\Armor\Helroid\A017\v_hel_17b_shirt.tga	
82793	Data\Icon\Armor\WitchBlade\A017\v_wit_17b_chest.tga	
82794	Data\Icon\Armor\WitchBlade\A017\v_wit_17b_protector.tga	
82795	Data\Icon\Armor\WitchBlade\A017\v_wit_17b_helm.tga	
82796	Data\Icon\Armor\WitchBlade\A017\v_wit_17b_pants.tga	
82797	Data\Icon\Armor\WitchBlade\A017\v_wit_17b_boots.tga	
82798	Data\Icon\Armor\WitchBlade\A017\v_wit_17b_hand.tga	
82799	Data\Icon\Armor\WitchBlade\A017\v_wit_17b_belt.tga	
82800	Data\Icon\Armor\WitchBlade\A017\v_wit_17b_shirt.tga	
82801	Data\Armor\Berserker\A017\w_ber_17b_chest.wzu	
82802	Data\Armor\Berserker\A017\w_ber_17b_protector.wzu	
82803	Data\Armor\Berserker\A017\w_ber_17b_helm.wzu	
82804	Data\Armor\Berserker\A017\w_ber_17b_pants.wzu	
82805	Data\Armor\Berserker\A017\w_ber_17b_boots.wzu	
82806	Data\Armor\Berserker\A017\w_ber_17b_hand.wzu	
82807	Data\Armor\Berserker\A017\w_ber_17b_belt.wzu	
82808	Data\Armor\Berserker\A017\w_ber_17b_shirt.wzu	
82809	Data\Armor\Dragon\A017\w_dra_17b_chest.wzu	
82810	Data\Armor\Dragon\A017\w_dra_17b_protector.wzu	
82811	Data\Armor\Dragon\A017\w_dra_17b_helm.wzu	
82812	Data\Armor\Dragon\A017\w_dra_17b_pants.wzu	
82813	Data\Armor\Dragon\A017\w_dra_17b_boots.wzu	
82814	Data\Armor\Dragon\A017\w_dra_17b_hand.wzu	
82815	Data\Armor\Dragon\A017\w_dra_17b_belt.wzu	
82816	Data\Armor\Dragon\A017\w_dra_17b_shirt.wzu	
82817	Data\Armor\Valkyrie\A017\w_val_17b_chest.wzu	
82818	Data\Armor\Valkyrie\A017\w_val_17b_protector.wzu	
82819	Data\Armor\Valkyrie\A017\w_val_17b_helm.wzu	
82820	Data\Armor\Valkyrie\A017\w_val_17b_pants.wzu	
82821	Data\Armor\Valkyrie\A017\w_val_17b_boots.wzu	
82822	Data\Armor\Valkyrie\A017\w_val_17b_hand.wzu	
82823	Data\Armor\Valkyrie\A017\w_val_17b_belt.wzu	
82824	Data\Armor\Valkyrie\A017\w_val_17b_shirt.wzu	
82825	Data\Armor\Magician\A017\w_mag_17b_chest.wzu	
82826	Data\Armor\Magician\A017\w_mag_17b_protector.wzu	
82827	Data\Armor\Magician\A017\w_mag_17b_helm.wzu	
82828	Data\Armor\Magician\A017\w_mag_17b_pants.wzu	
82829	Data\Armor\Magician\A017\w_mag_17b_boots.wzu	
82830	Data\Armor\Magician\A017\w_mag_17b_hand.wzu	
82831	Data\Armor\Magician\A017\w_mag_17b_belt.wzu	
82832	Data\Armor\Magician\A017\w_mag_17b_shirt.wzu	
82833	Data\Armor\Shadow\A017\w_sha_17b_chest.wzu	
82834	Data\Armor\Shadow\A017\w_sha_17b_protector.wzu	
82835	Data\Armor\Shadow\A017\w_sha_17b_helm.wzu	
82836	Data\Armor\Shadow\A017\w_sha_17b_pants.wzu	
82837	Data\Armor\Shadow\A017\w_sha_17b_boots.wzu	
82838	Data\Armor\Shadow\A017\w_sha_17b_hand.wzu	
82839	Data\Armor\Shadow\A017\w_sha_17b_belt.wzu	
82840	Data\Armor\Shadow\A017\w_sha_17b_shirt.wzu	
82841	Data\Armor\Mystic\A017\w_mys_17b_chest.wzu	
82842	Data\Armor\Mystic\A017\w_mys_17b_protector.wzu	
82843	Data\Armor\Mystic\A017\w_mys_17b_helm.wzu	
82844	Data\Armor\Mystic\A017\w_mys_17b_pants.wzu	
82845	Data\Armor\Mystic\A017\w_mys_17b_boots.wzu	
82846	Data\Armor\Mystic\A017\w_mys_17b_hand.wzu	
82847	Data\Armor\Mystic\A017\w_mys_17b_belt.wzu	
82848	Data\Armor\Mystic\A017\w_mys_17b_shirt.wzu	
82849	Data\Armor\Helroid\A017\w_hel_17b_chest.wzu	
82850	Data\Armor\Helroid\A017\w_hel_17b_protector.wzu	
82851	Data\Armor\Helroid\A017\w_hel_17b_helm.wzu	
82852	Data\Armor\Helroid\A017\w_hel_17b_pants.wzu	
82853	Data\Armor\Helroid\A017\w_hel_17b_boots.wzu	
82854	Data\Armor\Helroid\A017\w_hel_17b_hand.wzu	
82855	Data\Armor\Helroid\A017\w_hel_17b_belt.wzu	
82856	Data\Armor\Helroid\A017\w_hel_17b_shirt.wzu	
82857	Data\Armor\WitchBlade\A017\w_wit_17b_chest.wzu	
82858	Data\Armor\WitchBlade\A017\w_wit_17b_protector.wzu	
82859	Data\Armor\WitchBlade\A017\w_wit_17b_helm.wzu	
82860	Data\Armor\WitchBlade\A017\w_wit_17b_pants.wzu	
82861	Data\Armor\WitchBlade\A017\w_wit_17b_boots.wzu	
82862	Data\Armor\WitchBlade\A017\w_wit_17b_hand.wzu	
82863	Data\Armor\WitchBlade\A017\w_wit_17b_belt.wzu	
82864	Data\Armor\WitchBlade\A017\w_wit_17b_shirt.wzu	
82865	Data\Icon\Weapon\Berserker\W024\w_ber_24_ax.tga	
82866	Data\Icon\Weapon\Berserker\W124\w_ber_24_sword.tga	
82867	Data\Icon\Weapon\Dragon\W024\w_dra_24_sword.tga	
82868	Data\Icon\Weapon\Dragon\W124\w_dra_24_spear.tga	
82869	Data\Icon\Weapon\Valkyrie\W024\w_val_24_crossbow.tga	
82871	Data\Icon\Weapon\Magician\W024\w_mag_24_stick.tga	
82872	Data\Icon\Weapon\Magician\W124\w_mag_24_orb.tga	
82873	Data\Icon\Weapon\Shadow\W024\w_sha_24_dagger.tga	
82874	Data\Icon\Weapon\Shadow\W124\w_sha_24_whip.tga	
82876	Data\Icon\Weapon\Mystic\W124\w_mys_24_scythe.tga	
82877	Data\Icon\Weapon\Helroid\W024\w_hel_24_blaster.tga	
82878	Data\Icon\Weapon\WitchBlade\W024\w_wit_24_arcblade.tga	
82879	Data\Weapon\Berserker\W024\w_ber_24_ax.wzu	
82880	Data\Weapon\Berserker\W124\w_ber_24_sword.wzu	
82881	Data\Weapon\Dragon\W024\w_dra_24_sword.wzu	
82882	Data\Weapon\Dragon\W124\w_dra_24_spear.wzu	
82883	Data\Weapon\Valkyrie\W024\w_val_24_crossbow.wzu	
82885	Data\Weapon\Magician\W024\w_mag_24_stick.wzu	
82886	Data\Weapon\Magician\W124\w_mag_24_orb.wzu	
82887	Data\Weapon\Shadow\W024\w_sha_24_dagger.wzu	
82888	Data\Weapon\Shadow\W124\w_sha_24_whip.wzu	
82890	Data\Weapon\Mystic\W124\w_mys_24_scythe.wzu	
82891	Data\Weapon\Helroid\W024\w_hel_24_blaster.wzu	
82892	Data\Weapon\WitchBlade\W024\w_wit_24_arcblade_L.wzu	
82893	Data\Weapon\WitchBlade\W024\w_wit_24_arcblade_S.wzu	
82894	Data\Icon\Armor\Berserker\A018\v_ber_18_chest.tga	
82895	Data\Icon\Armor\Berserker\A018\v_ber_18_protector.tga	
82896	Data\Icon\Armor\Berserker\A018\v_ber_18_helm.tga	
82897	Data\Icon\Armor\Berserker\A018\v_ber_18_pants.tga	
82898	Data\Icon\Armor\Berserker\A018\v_ber_18_boots.tga	
82899	Data\Icon\Armor\Berserker\A018\v_ber_18_hand.tga	
82900	Data\Icon\Armor\Berserker\A018\v_ber_18_belt.tga	
82901	Data\Icon\Armor\Berserker\A018\v_ber_18_shirt.tga	
82902	Data\Icon\Armor\Dragon\A018\v_dra_18_chest.tga	
82903	Data\Icon\Armor\Dragon\A018\v_dra_18_protector.tga	
82904	Data\Icon\Armor\Dragon\A018\v_dra_18_helm.tga	
82905	Data\Icon\Armor\Dragon\A018\v_dra_18_pants.tga	
82906	Data\Icon\Armor\Dragon\A018\v_dra_18_boots.tga	
82907	Data\Icon\Armor\Dragon\A018\v_dra_18_hand.tga	
82908	Data\Icon\Armor\Dragon\A018\v_dra_18_belt.tga	
82909	Data\Icon\Armor\Dragon\A018\v_dra_18_shirt.tga	
82910	Data\Icon\Armor\Valkyrie\A018\v_val_18_chest.tga	
82911	Data\Icon\Armor\Valkyrie\A018\v_val_18_protector.tga	
82912	Data\Icon\Armor\Valkyrie\A018\v_val_18_helm.tga	
82913	Data\Icon\Armor\Valkyrie\A018\v_val_18_pants.tga	
82914	Data\Icon\Armor\Valkyrie\A018\v_val_18_boots.tga	
82915	Data\Icon\Armor\Valkyrie\A018\v_val_18_hand.tga	
82916	Data\Icon\Armor\Valkyrie\A018\v_val_18_belt.tga	
82917	Data\Icon\Armor\Valkyrie\A018\v_val_18_shirt.tga	
82918	Data\Icon\Armor\Magician\A018\v_mag_18_chest.tga	
82919	Data\Icon\Armor\Magician\A018\v_mag_18_protector.tga	
82920	Data\Icon\Armor\Magician\A018\v_mag_18_helm.tga	
82921	Data\Icon\Armor\Magician\A018\v_mag_18_pants.tga	
82922	Data\Icon\Armor\Magician\A018\v_mag_18_boots.tga	
82923	Data\Icon\Armor\Magician\A018\v_mag_18_hand.tga	
82924	Data\Icon\Armor\Magician\A018\v_mag_18_belt.tga	
82925	Data\Icon\Armor\Magician\A018\v_mag_18_shirt.tga	
82926	Data\Icon\Armor\Shadow\A018\v_sha_18_chest.tga	
82927	Data\Icon\Armor\Shadow\A018\v_sha_18_protector.tga	
82928	Data\Icon\Armor\Shadow\A018\v_sha_18_helm.tga	
82929	Data\Icon\Armor\Shadow\A018\v_sha_18_pants.tga	
82930	Data\Icon\Armor\Shadow\A018\v_sha_18_boots.tga	
82931	Data\Icon\Armor\Shadow\A018\v_sha_18_hand.tga	
82932	Data\Icon\Armor\Shadow\A018\v_sha_18_belt.tga	
82933	Data\Icon\Armor\Shadow\A018\v_sha_18_shirt.tga	
82934	Data\Icon\Armor\Mystic\A018\v_mys_18_chest.tga	
82935	Data\Icon\Armor\Mystic\A018\v_mys_18_protector.tga	
82936	Data\Icon\Armor\Mystic\A018\v_mys_18_helm.tga	
82937	Data\Icon\Armor\Mystic\A018\v_mys_18_pants.tga	
82938	Data\Icon\Armor\Mystic\A018\v_mys_18_boots.tga	
82939	Data\Icon\Armor\Mystic\A018\v_mys_18_hand.tga	
82940	Data\Icon\Armor\Mystic\A018\v_mys_18_belt.tga	
82941	Data\Icon\Armor\Mystic\A018\v_mys_18_shirt.tga	
82942	Data\Icon\Armor\Helroid\A018\v_hel_18_chest.tga	
82943	Data\Icon\Armor\Helroid\A018\v_hel_18_protector.tga	
82944	Data\Icon\Armor\Helroid\A018\v_hel_18_helm.tga	
82945	Data\Icon\Armor\Helroid\A018\v_hel_18_pants.tga	
82946	Data\Icon\Armor\Helroid\A018\v_hel_18_boots.tga	
82947	Data\Icon\Armor\Helroid\A018\v_hel_18_hand.tga	
82948	Data\Icon\Armor\Helroid\A018\v_hel_18_belt.tga	
82949	Data\Icon\Armor\Helroid\A018\v_hel_18_shirt.tga	
82950	Data\Icon\Armor\WitchBlade\A018\v_wit_18_chest.tga	
82951	Data\Icon\Armor\WitchBlade\A018\v_wit_18_protector.tga	
82952	Data\Icon\Armor\WitchBlade\A018\v_wit_18_helm.tga	
82953	Data\Icon\Armor\WitchBlade\A018\v_wit_18_pants.tga	
82954	Data\Icon\Armor\WitchBlade\A018\v_wit_18_boots.tga	
82955	Data\Icon\Armor\WitchBlade\A018\v_wit_18_hand.tga	
82956	Data\Icon\Armor\WitchBlade\A018\v_wit_18_belt.tga	
82957	Data\Icon\Armor\WitchBlade\A018\v_wit_18_shirt.tga	
82958	Data\Armor\Berserker\A018\w_ber_18_chest.wzu	
82959	Data\Armor\Berserker\A018\w_ber_18_protector.wzu	
82960	Data\Armor\Berserker\A018\w_ber_18_helm.wzu	
82961	Data\Armor\Berserker\A018\w_ber_18_pants.wzu	
82962	Data\Armor\Berserker\A018\w_ber_18_boots.wzu	
82963	Data\Armor\Berserker\A018\w_ber_18_hand.wzu	
82964	Data\Armor\Berserker\A018\w_ber_18_belt.wzu	
82965	Data\Armor\Berserker\A018\w_ber_18_shirt.wzu	
82966	Data\Armor\Dragon\A018\w_dra_18_chest.wzu	
82967	Data\Armor\Dragon\A018\w_dra_18_protector.wzu	
82968	Data\Armor\Dragon\A018\w_dra_18_helm.wzu	
82969	Data\Armor\Dragon\A018\w_dra_18_pants.wzu	
82970	Data\Armor\Dragon\A018\w_dra_18_boots.wzu	
82971	Data\Armor\Dragon\A018\w_dra_18_hand.wzu	
82972	Data\Armor\Dragon\A018\w_dra_18_belt.wzu	
82973	Data\Armor\Dragon\A018\w_dra_18_shirt.wzu	
82974	Data\Armor\Valkyrie\A018\w_val_18_chest.wzu	
82975	Data\Armor\Valkyrie\A018\w_val_18_protector.wzu	
82976	Data\Armor\Valkyrie\A018\w_val_18_helm.wzu	
82977	Data\Armor\Valkyrie\A018\w_val_18_pants.wzu	
82978	Data\Armor\Valkyrie\A018\w_val_18_boots.wzu	
82979	Data\Armor\Valkyrie\A018\w_val_18_hand.wzu	
82980	Data\Armor\Valkyrie\A018\w_val_18_belt.wzu	
82981	Data\Armor\Valkyrie\A018\w_val_18_shirt.wzu	
82982	Data\Armor\Magician\A018\w_mag_18_chest.wzu	
82983	Data\Armor\Magician\A018\w_mag_18_protector.wzu	
82984	Data\Armor\Magician\A018\w_mag_18_helm.wzu	
82985	Data\Armor\Magician\A018\w_mag_18_pants.wzu	
82986	Data\Armor\Magician\A018\w_mag_18_boots.wzu	
82987	Data\Armor\Magician\A018\w_mag_18_hand.wzu	
82988	Data\Armor\Magician\A018\w_mag_18_belt.wzu	
82989	Data\Armor\Magician\A018\w_mag_18_shirt.wzu	
82990	Data\Armor\Shadow\A018\w_sha_18_chest.wzu	
82991	Data\Armor\Shadow\A018\w_sha_18_protector.wzu	
82992	Data\Armor\Shadow\A018\w_sha_18_helm.wzu	
82993	Data\Armor\Shadow\A018\w_sha_18_pants.wzu	
82994	Data\Armor\Shadow\A018\w_sha_18_boots.wzu	
82995	Data\Armor\Shadow\A018\w_sha_18_hand.wzu	
82996	Data\Armor\Shadow\A018\w_sha_18_belt.wzu	
82997	Data\Armor\Shadow\A018\w_sha_18_shirt.wzu	
82998	Data\Armor\Mystic\A018\w_mys_18_chest.wzu	
82999	Data\Armor\Mystic\A018\w_mys_18_protector.wzu	
83000	Data\Armor\Mystic\A018\w_mys_18_helm.wzu	
83001	Data\Armor\Mystic\A018\w_mys_18_pants.wzu	
83002	Data\Armor\Mystic\A018\w_mys_18_boots.wzu	
83003	Data\Armor\Mystic\A018\w_mys_18_hand.wzu	
83004	Data\Armor\Mystic\A018\w_mys_18_belt.wzu	
83005	Data\Armor\Mystic\A018\w_mys_18_shirt.wzu	
83006	Data\Armor\Helroid\A018\w_hel_18_chest.wzu	
83007	Data\Armor\Helroid\A018\w_hel_18_protector.wzu	
83008	Data\Armor\Helroid\A018\w_hel_18_helm.wzu	
83009	Data\Armor\Helroid\A018\w_hel_18_pants.wzu	
83010	Data\Armor\Helroid\A018\w_hel_18_boots.wzu	
83011	Data\Armor\Helroid\A018\w_hel_18_hand.wzu	
83012	Data\Armor\Helroid\A018\w_hel_18_belt.wzu	
83013	Data\Armor\Helroid\A018\w_hel_18_shirt.wzu	
83014	Data\Armor\WitchBlade\A018\w_wit_18_chest.wzu	
83015	Data\Armor\WitchBlade\A018\w_wit_18_protector.wzu	
83016	Data\Armor\WitchBlade\A018\w_wit_18_helm.wzu	
83017	Data\Armor\WitchBlade\A018\w_wit_18_pants.wzu	
83018	Data\Armor\WitchBlade\A018\w_wit_18_boots.wzu	
83019	Data\Armor\WitchBlade\A018\w_wit_18_hand.wzu	
83020	Data\Armor\WitchBlade\A018\w_wit_18_belt.wzu	
83021	Data\Armor\WitchBlade\A018\w_wit_18_shirt.wzu	
83022	Data\Icon\Weapon\Berserker\W024\w_ber_24B_ax.tga	
83023	Data\Icon\Weapon\Berserker\W124\w_ber_24B_sword.tga	
83024	Data\Icon\Weapon\Dragon\W024\w_dra_24B_sword.tga	
83025	Data\Icon\Weapon\Dragon\W124\w_dra_24B_spear.tga	
83026	Data\Icon\Weapon\Valkyrie\W024\w_val_24B_crossbow.tga	
83028	Data\Icon\Weapon\Magician\W024\w_mag_24B_stick.tga	
83029	Data\Icon\Weapon\Magician\W124\w_mag_24B_orb.tga	
83030	Data\Icon\Weapon\Shadow\W024\w_sha_24B_dagger.tga	
83031	Data\Icon\Weapon\Shadow\W124\w_sha_24B_whip.tga	
83033	Data\Icon\Weapon\Mystic\W124\w_mys_24B_scythe.tga	
83034	Data\Icon\Weapon\Helroid\W024\w_hel_24B_blaster.tga	
83035	Data\Icon\Weapon\WitchBlade\W024\w_wit_24B_arcblade.tga	
83036	Data\Weapon\Berserker\W024\w_ber_24B_ax.wzu	
83037	Data\Weapon\Berserker\W124\w_ber_24B_sword.wzu	
83038	Data\Weapon\Dragon\W024\w_dra_24B_sword.wzu	
83039	Data\Weapon\Dragon\W124\w_dra_24B_spear.wzu	
83040	Data\Weapon\Valkyrie\W024\w_val_24B_crossbow.wzu	
83042	Data\Weapon\Magician\W024\w_mag_24B_stick.wzu	
83043	Data\Weapon\Magician\W124\w_mag_24B_orb.wzu	
83044	Data\Weapon\Shadow\W024\w_sha_24B_dagger.wzu	
83045	Data\Weapon\Shadow\W124\w_sha_24B_whip.wzu	
83047	Data\Weapon\Mystic\W124\w_mys_24B_scythe.wzu	
83048	Data\Weapon\Helroid\W024\w_hel_24B_blaster.wzu	
83049	Data\Weapon\WitchBlade\W024\w_wit_24B_arcblade_L.wzu	
83050	Data\Weapon\WitchBlade\W024\w_wit_24B_arcblade_S.wzu	
83051	Data\Icon\Armor\Berserker\A018\v_ber_18B_chest.tga	
83052	Data\Icon\Armor\Berserker\A018\v_ber_18B_protector.tga	
83053	Data\Icon\Armor\Berserker\A018\v_ber_18B_helm.tga	
83054	Data\Icon\Armor\Berserker\A018\v_ber_18B_pants.tga	
83055	Data\Icon\Armor\Berserker\A018\v_ber_18B_boots.tga	
83056	Data\Icon\Armor\Berserker\A018\v_ber_18B_hand.tga	
83057	Data\Icon\Armor\Berserker\A018\v_ber_18B_belt.tga	
83058	Data\Icon\Armor\Berserker\A018\v_ber_18B_shirt.tga	
83059	Data\Icon\Armor\Dragon\A018\v_dra_18B_chest.tga	
83060	Data\Icon\Armor\Dragon\A018\v_dra_18B_protector.tga	
83061	Data\Icon\Armor\Dragon\A018\v_dra_18B_helm.tga	
83062	Data\Icon\Armor\Dragon\A018\v_dra_18B_pants.tga	
83063	Data\Icon\Armor\Dragon\A018\v_dra_18B_boots.tga	
83064	Data\Icon\Armor\Dragon\A018\v_dra_18B_hand.tga	
83065	Data\Icon\Armor\Dragon\A018\v_dra_18B_belt.tga	
83066	Data\Icon\Armor\Dragon\A018\v_dra_18B_shirt.tga	
83067	Data\Icon\Armor\Valkyrie\A018\v_val_18B_chest.tga	
83068	Data\Icon\Armor\Valkyrie\A018\v_val_18B_protector.tga	
83069	Data\Icon\Armor\Valkyrie\A018\v_val_18B_helm.tga	
83070	Data\Icon\Armor\Valkyrie\A018\v_val_18B_pants.tga	
83071	Data\Icon\Armor\Valkyrie\A018\v_val_18B_boots.tga	
83072	Data\Icon\Armor\Valkyrie\A018\v_val_18B_hand.tga	
83073	Data\Icon\Armor\Valkyrie\A018\v_val_18B_belt.tga	
83074	Data\Icon\Armor\Valkyrie\A018\v_val_18B_shirt.tga	
83075	Data\Icon\Armor\Magician\A018\v_mag_18B_chest.tga	
83076	Data\Icon\Armor\Magician\A018\v_mag_18B_protector.tga	
83077	Data\Icon\Armor\Magician\A018\v_mag_18B_helm.tga	
83078	Data\Icon\Armor\Magician\A018\v_mag_18B_pants.tga	
83079	Data\Icon\Armor\Magician\A018\v_mag_18B_boots.tga	
83080	Data\Icon\Armor\Magician\A018\v_mag_18B_hand.tga	
83081	Data\Icon\Armor\Magician\A018\v_mag_18B_belt.tga	
83082	Data\Icon\Armor\Magician\A018\v_mag_18B_shirt.tga	
83083	Data\Icon\Armor\Shadow\A018\v_sha_18B_chest.tga	
83084	Data\Icon\Armor\Shadow\A018\v_sha_18B_protector.tga	
83085	Data\Icon\Armor\Shadow\A018\v_sha_18B_helm.tga	
83086	Data\Icon\Armor\Shadow\A018\v_sha_18B_pants.tga	
83087	Data\Icon\Armor\Shadow\A018\v_sha_18B_boots.tga	
83088	Data\Icon\Armor\Shadow\A018\v_sha_18B_hand.tga	
83089	Data\Icon\Armor\Shadow\A018\v_sha_18B_belt.tga	
83090	Data\Icon\Armor\Shadow\A018\v_sha_18B_shirt.tga	
83091	Data\Icon\Armor\Mystic\A018\v_mys_18B_chest.tga	
83092	Data\Icon\Armor\Mystic\A018\v_mys_18B_protector.tga	
83093	Data\Icon\Armor\Mystic\A018\v_mys_18B_helm.tga	
83094	Data\Icon\Armor\Mystic\A018\v_mys_18B_pants.tga	
83095	Data\Icon\Armor\Mystic\A018\v_mys_18B_boots.tga	
83096	Data\Icon\Armor\Mystic\A018\v_mys_18B_hand.tga	
83097	Data\Icon\Armor\Mystic\A018\v_mys_18B_belt.tga	
83098	Data\Icon\Armor\Mystic\A018\v_mys_18B_shirt.tga	
83099	Data\Icon\Armor\Helroid\A018\v_hel_18B_chest.tga	
83100	Data\Icon\Armor\Helroid\A018\v_hel_18B_protector.tga	
83101	Data\Icon\Armor\Helroid\A018\v_hel_18B_helm.tga	
